"LABID","PT","Penicillin","Amoxicillin","Meropenem","Cefotaxime","Ceftriaxone","Cefuroxime"
"20154710","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154711","3-6-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154712","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154713","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154714","13-11-16",4,8,1,1,2,4
"20154715","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154716","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154717","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154718","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154719","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154721","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154722","0-10-2",0.03,0.06,0.06,0.06,0.5,0.5
"20154723","1-2-2",0.03,0.06,0.06,0.06,0.5,0.5
"20154724","2-0-111",0.06,0.06,0.06,0.25,0.5,1
"20154725","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154727","1-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154728","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154729","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154730","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154731","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154732","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154733","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154734","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154736","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20154737","19-1-24",0.5,0.5,0.06,0.25,0.5,0.5
"20154738","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154739","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154740","4-7-7",2,2,0.5,1,1,4
"20154741","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154742","0-10-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154743","2-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20154744","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154745","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154746","0-1-77",0.25,0.25,0.06,0.06,0.5,0.5
"20154747","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154748","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154749","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154750","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154751","1-2-125",0.06,0.03,0.06,0.25,0.5,0.5
"20154752","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20154753","15-12-18",2,2,0.5,1,1,4
"20154754","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20154755","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154756","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154757","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154758","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154759","13-11-16",4,8,1,1,1,4
"20154760","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154761","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154762","4-7-7",2,4,0.5,1,1,4
"20154763","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154764","4-7-7",2,4,0.5,1,1,4
"20154765","0-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154766","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20154767","34-89-147",2,2,0.5,0.5,1,4
"20154768","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154770","78-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154775","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154776","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154777","1-4-84",0.03,0.06,0.06,0.06,0.5,0.5
"20154778","2-0-180",0.03,0.03,0.06,0.06,0.5,0.5
"20154863","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154864","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154865","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154866","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154867","1-4-21",0.06,0.03,0.06,0.06,0.5,0.5
"20154868","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154869","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154871","4-7-7",2,2,0.5,1,1,4
"20154872","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154873","0-0-148",0.06,0.03,0.06,0.12,0.5,0.5
"20154874","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154875","34-89-147",2,2,0.5,1,1,4
"20154876","4-7-28",0.12,0.03,0.06,0.06,0.5,0.5
"20154877","80-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20154878","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154879","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154880","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154881","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20154882","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154883","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154884","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154885","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154886","0-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154887","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154888","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154889","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20154890","19-31-8",0.5,1,0.12,0.25,0.5,2
"20154891","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154892","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154893","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154894","4-7-7",2,4,1,1,1,4
"20154895","2-0-111",0.03,0.03,0.06,0.12,0.5,0.5
"20154896","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154898","4-7-7",2,4,0.5,1,1,4
"20154900","30-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154901","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154903","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154904","4-7-7",2,2,0.5,1,1,4
"20154905","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154910","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154911","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154912","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154913","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154914","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154915","13-11-16",4,8,1,2,2,4
"20154916","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154917","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154918","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154919","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20154920","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154921","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20154922","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154923","4-7-7",2,4,0.5,1,1,4
"20154924","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20154925","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154926","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154927","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154928","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154929","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154930","0-0-11",0.03,0.06,0.06,0.06,0.5,0.5
"20154931","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20154932","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154933","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154934","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154935","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154936","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154937","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20154938","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154939","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154940","0-4-23",0.03,0.03,0.06,0.06,0.5,0.5
"20154941","4-7-7",2,2,0.5,1,1,4
"20154978","0-1-1",0.12,0.06,0.06,0.06,0.5,0.5
"20154980","4-12-7",2,4,1,1,1,4
"20154981","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154982","1-2-59",0.03,0.03,0.06,0.06,0.5,0.5
"20154983","23-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20154985","4-7-7",1,2,0.5,0.5,1,4
"20154986","13-11-16",8,8,1,2,2,4
"20154987","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154988","24-27-28",0.5,0.06,0.06,0.12,0.5,1
"20154989","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154990","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154991","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154992","0-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154993","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154994","3-5-5",0.03,0.06,0.06,0.06,0.5,0.5
"20154995","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154996","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154997","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20154998","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20154999","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155000","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155001","13-11-16",8,8,1,2,2,4
"20155002","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155003","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155004","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20155005","11-0-0",2,0.03,0.06,0.06,0.5,0.5
"20155006","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155007","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155008","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155009","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155010","24-27-11",0.25,0.25,0.06,0.06,0.5,1
"20155011","0-1-1",0.25,0.06,0.06,0.25,0.5,0.5
"20155012","0-0-2",0.03,0.06,0.06,0.12,0.5,0.5
"20155013","0-10-14",0.12,0.06,0.06,0.12,0.5,0.5
"20155014","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155166","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155167","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155169","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155170","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155171","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155172","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155173","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155175","12-0-0",0.06,0.03,0.06,0.06,0.5,0.5
"20155176","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155177","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155178","0-1-48",0.25,0.25,0.06,0.12,0.5,0.5
"20155179","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155181","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155182","2-6-0",0.03,0.06,0.06,0.06,0.5,0.5
"20155183","0-0-17",0.03,0.03,0.06,0.06,0.5,0.5
"20155184","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155185","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155186","6-7-8",1,1,0.25,0.5,0.5,2
"20155187","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155190","19-1-24",0.25,0.25,0.06,0.25,0.5,0.5
"20155191","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155192","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155246","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155247","24-27-28",0.25,0.06,0.12,0.06,0.5,0.5
"20155248","7-8-9",0.5,0.5,0.12,0.12,0.5,0.5
"20155249","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155250","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155251","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155252","4-7-7",2,2,0.5,1,1,4
"20155253","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155254","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155255","23-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155256","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155258","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155259","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155260","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155277","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155279","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155280","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20155281","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155282","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155283","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155284","67-27-35",0.25,0.25,0.06,0.25,0.5,0.5
"20155285","4-7-7",2,2,0.5,1,1,4
"20155286","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155287","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155288","1-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155289","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155290","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155291","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155292","8-0-11",0.12,0.12,0.06,0.06,0.5,0.5
"20155293","12-0-0",0.06,0.06,0.06,0.06,0.5,0.5
"20155294","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155295","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155296","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155297","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155298","19-34-44",0.25,0.25,0.06,0.25,0.5,0.5
"20155299","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155300","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155301","4-7-7",2,4,0.5,1,1,4
"20155302","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155303","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155304","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155305","2-3-166",0.03,0.03,0.06,0.06,0.5,0.5
"20155306","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155307","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155308","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155309","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155310","0-40-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155311","24-27-165",0.03,0.06,0.06,0.06,0.5,0.5
"20155312","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155314","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155315","17-16-47",2,2,0.25,1,2,4
"20155316","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20155317","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20155318","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155319","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155320","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155321","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"20155322","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155323","19-31-8",1,1,0.25,0.5,0.5,2
"20155325","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20155326","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155327","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155328","13-11-16",8,8,1,2,2,4
"20155329","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155331","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"20155332","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155333","0-10-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155334","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155335","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155336","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155337","0-26-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155338","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155340","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155341","4-7-7",2,4,1,1,1,4
"20155342","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155343","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155344","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155345","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155348","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155349","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155350","79-27-35",0.25,0.25,0.12,0.12,0.5,0.5
"20155351","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155352","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20155353","23-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155354","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155424","4-7-7",2,4,0.5,1,1,4
"20155425","2-6-0",0.06,0.03,0.06,0.06,0.5,0.5
"20155426","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155427","13-11-16",8,8,1,2,2,4
"20155428","0-2-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155429","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155430","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155431","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155432","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155433","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155434","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155435","23-0-139",0.06,0.03,0.06,0.06,0.5,0.5
"20155436","4-7-7",2,2,0.5,1,1,4
"20155437","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155438","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155439","0-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"20155440","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155441","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155442","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155443","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155444","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155445","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155447","2-103-171",0.25,0.12,0.06,0.12,0.5,0.5
"20155448","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155449","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155450","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155451","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155452","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155453","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155454","4-7-7",0.12,0.12,0.06,0.06,0.5,1
"20155455","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155456","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155457","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155458","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155459","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155460","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155461","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20155462","15-12-18",0.5,1,0.5,0.5,1,2
"20155463","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20155464","1-104-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155465","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155466","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155467","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155468","0-0-17",0.03,0.03,0.06,0.06,0.5,0.5
"20155469","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155470","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155471","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155472","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155473","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155474","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155475","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155476","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155477","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155478","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155479","13-11-16",4,8,1,2,2,4
"20155482","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155483","4-7-7",2,2,0.5,0.5,0.5,4
"20155486","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155487","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155488","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155489","24-27-13",0.5,0.12,0.06,0.25,0.5,0.5
"20155490","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155491","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155492","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155493","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155494","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155495","2-6-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155496","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155497","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155498","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155499","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155500","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155501","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155502","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155503","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155504","8-0-11",0.06,0.03,0.06,0.06,0.5,0.5
"20155505","1-2-2",0.03,0.03,0.12,0.06,0.5,0.5
"20155506","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155507","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155508","0-1-1",0.5,0.12,0.06,0.12,0.5,0.5
"20155509","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155510","4-7-7",1,2,0.5,0.5,0.5,4
"20155511","4-7-7",1,2,0.5,0.5,0.5,4
"20155512","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155513","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155514","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155515","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155516","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155517","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155518","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155519","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20155520","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155521","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155522","11-0-172",0.03,0.03,0.06,0.06,0.5,0.5
"20155523","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155524","0-1-1",0.25,0.12,0.06,0.06,0.5,0.5
"20155525","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155526","2-2-69",0.03,0.03,0.06,0.06,0.5,0.5
"20155527","9-4-3",0.03,0.03,0.06,0.12,0.5,0.5
"20155528","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155529","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155530","4-7-7",2,4,1,1,1,4
"20155531","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155532","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155533","0-16-11",0.12,0.25,0.12,0.06,0.5,0.5
"20155534","2-0-6",0.12,0.12,0.06,0.06,0.5,0.5
"20155535","2-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155536","19-31-8",1,0.5,0.12,0.5,0.5,2
"20155537","4-7-7",2,2,0.5,0.5,1,4
"20155538","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155539","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155540","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155541","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155543","13-11-16",4,8,1,1,1,4
"20155544","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155545","2-0-111",0.06,0.06,0.06,0.25,0.5,1
"20155546","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155547","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155548","2-0-2",0.03,0.06,0.06,0.06,0.5,0.5
"20155549","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155550","1-4-12",0.03,0.06,0.06,0.06,0.5,0.5
"20155551","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155552","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20155553","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155554","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155555","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155556","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155557","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155558","1-4-2",0.03,0.06,0.06,0.06,0.5,0.5
"20155559","36-34-44",0.25,0.25,0.06,0.12,0.5,1
"20155560","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155561","0-0-2",0.12,0.03,0.06,0.06,0.5,0.5
"20155562","15-12-173",1,1,0.5,0.25,0.5,1
"20155563","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155564","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155565","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
