"LABID","PT","D1","D2"
"20156735","2-0-2",-1.44980803140181,-1.20336339786891
"20156736","0-0-2",-1.44980803140217,-1.20336339786915
"20156737","2-0-2",-1.44980803140176,-1.20336339786888
"20156738","1-0-0",-1.44980803140113,-1.20336339786858
"20156739","2-3-2",-1.44980803140105,-1.20336339786846
"20156740","2-0-10",-1.44980803140257,-1.20336339786941
"20156741","2-53-77",1.09271870267811,1.17751747179801
"20156744","0-0-0",-1.44980803140171,-1.20336339786888
"20156745","0-0-0",-1.44980803140188,-1.20336339786874
"20156746","1-2-2",-1.44980803140129,-1.20336339786867
"20156747","12-0-0",-1.44980803140367,-1.20336339787001
"20156748","2-4-6",-1.44980803140172,-1.20336339786885
"20156749","1-0-0",-1.44980803140125,-1.20336339786856
"20156750","2-0-2",-1.44980803140234,-1.20336339786914
"20156751","3-5-5",-1.44980803140262,-1.20336339786937
"20156752","12-2-2",-1.44980803140195,-1.20336339786896
"20156753","12-0-0",-1.44980803140156,-1.20336339786891
"20156754","2-16-40",1.56858851349822,2.0615381471721
"20156755","0-0-0",-1.44980803140124,-1.20336339786864
"20156756","0-10-14",-0.255057884172293,0.898097768091151
"20156757","0-29-11",0.100681228887029,1.07816929269626
"20156758","2-0-2",-1.44980803140127,-1.20336339786865
"20156759","1-0-0",-1.44980803140133,-1.20336339786874
"20156760","24-27-28",-0.400589310796501,1.94264277675322
"20156761","2-3-2",-1.44980803140298,-1.20336339786958
"20156762","0-0-0",-1.44980803140136,-1.20336339786866
"20156763","3-2-5",-1.44980803140152,-1.20336339786875
"20156764","0-0-0",-1.44980803140401,-1.20336339787005
"20156765","0-0-0",-1.44980803140184,-1.20336339786894
"20156766","0-0-2",-1.44980803140192,-1.20336339786903
"20156767","1-2-2",-1.4498080314029,-1.20336339786934
"20156768","0-0-0",-1.44980803140191,-1.20336339786897
"20156769","1-0-0",-1.44980803140303,-1.20336339786957
"20156770","1-0-0",-1.44980803140183,-1.20336339786876
"20156771","1-4-2",-0.486944587707757,-1.21771059207808
"20156772","2-6-10",-1.44980803140166,-1.20336339786892
"20156773","2-0-6",-1.44980803140153,-1.20336339786881
"20156774","2-0-111",1.11470217354689,-0.716726197280988
"20156775","0-0-0",-1.44980803140175,-1.20336339786886
"20156776","0-0-0",-1.44980803140145,-1.20336339786869
"20156777","1-4-2",-1.44980803140206,-1.20336339786906
"20156928","2-0-2",-1.44980803140102,-1.2033633978685
"20156929","12-4-3",-1.44980803140156,-1.20336339786864
"20156930","1-2-59",-1.4498080314021,-1.20336339786908
"20156931","2-0-2",-1.44980803140132,-1.20336339786863
"20156932","2-0-6",-1.4498080314011,-1.20336339786854
"20156933","4-7-7",7.20626634387304,4.44530512393845
"20156934","2-0-6",-1.44980803140348,-1.20336339786974
"20156935","6-7-8",4.56569943525318,3.05302101231738
"20156936","4-7-7",7.7396139417615,4.74899531627042
"20156937","12-0-0",-1.44980803140204,-1.20336339786899
"20156938","2-3-2",-1.44980803140142,-1.20336339786872
"20156939","0-0-2",-1.44980803140136,-1.20336339786863
"20156940","4-12-7",7.19432997997941,3.392113434187
"20156941","1-2-2",-1.44980803140342,-1.20336339786972
"20156942","1-2-2",-1.44980803140131,-1.20336339786858
"20156943","2-3-2",-0.486944587707978,-1.21771059207837
"20156944","3-5-5",-1.44980803140143,-1.20336339786872
"20156945","2-0-2",-1.44980803140356,-1.20336339786996
"20156946","2-0-6",-1.44980803140258,-1.20336339786905
"20156947","23-0-139",-0.751973043244729,0.894635353440974
"20156948","12-0-0",-1.44980803140328,-1.20336339786939
"20156949","2-3-2",-1.44980803140193,-1.20336339786889
"20156950","0-10-14",-1.40046127818026,1.0217584530406
